"","fut","CNRM_CCLM","CNRM_RCA","EC.EARTH_CCLM","EC.EARTH_HIRHAM","EC.EARTH_RACMO","EC.EARTH_RCA","HADGEM_RCA","IPSL_RCA","MPI_CCLM","MPI_RCA"
"265",2071-09-22,0,0,0,2.2,0,7.98333333333333,1.1,4,0,0
"266",2071-09-23,0,0.1,4.4,4.4,0,0.5,0,20.7919540229885,0,0.5
"267",2071-09-24,0,10.0428571428571,0.3,0.25,0,7.5,0,0.1,5.82,7.05
"268",2071-09-25,18.5066666666667,16.1083333333333,0,0,0,2.7,3.6,0,6.1,30.9777059773829
"269",2071-09-26,13.5,0,0,0,22.4983193277311,10.4424657534247,0,0,0,0
"270",2071-09-27,0,0,0,0,57.2041017347839,0,0,25.97,40.4111612903226,31.3576736672052
"271",2071-09-28,0,0,0,10.6,2.16666666666667,0,0,0,4.4,46.40422008547
"272",2071-09-29,0.7,0,0,0,3.5,0,0.3,0,0,6.06
"273",2071-09-30,0,6.43999999999995,0,0.75,46.7891208468098,0.25,0,37.3641067538126,0.2,4.93333333333333
"274",2071-10-01,0,3.5,0,4.4,20.9857142857143,0,0,0.166666666666606,0,2.75
"275",2071-10-02,0.0666666666666667,38.0032657657657,0,0,0.6,0,0,5.43898305084745,20.1842105263158,18.8466666666667
"276",2071-10-03,17.94,0.0666666666666667,0,0.2,3.91538461538472,0,0,2,37.4523225806452,31.2626817447496
"277",2071-10-04,16.7557788944724,18.416,0,1.25,0,0,0,0,8.23333333333333,37.6800505050504
"278",2071-10-05,0.3,0,0,0,2.45,0,8.15,0,2.3,0
"279",2071-10-06,0,0,0,0.9,0,0,0,0,9.1,8.64
"280",2071-10-07,0,0,0,0,0.1,0,0,0,45.640393734732,20.7
"281",2071-10-08,0,0,0,5.74,0,0,1.6,0,3.275,38.6871212121211
"282",2071-10-09,0.8,18.0662857142857,0,0,0,0,0,0,0,7.13333333333333
"283",2071-10-10,10.2,0.0666666666666667,6.06,0,0,9.3,0,1.5,0,1.6
"284",2071-10-11,8.31666666666667,4.1,26.8010781671159,0,0,22.5,0,21.9873563218391,6.55,5.35
"285",2071-10-12,0,1.2,0.1,2.5,5.35,36.0402269861286,11.1988235294118,25.75,0,0
"286",2071-10-13,0,0.3,28.5990668740281,40.4723829201101,7.9,0,12.5983193277311,2.23333333333333,0,0.1
"287",2071-10-14,0.3,0,0.8,0,29.1135506003431,0.3,43.3175656984784,24.4035398230088,0,0
"288",2071-10-15,0,0,0,0,21.3890756302521,23.3730769230769,18.5,18.5916666666667,0,0
"289",2071-10-16,0,0,14.0090909090909,4.15454545454554,5.275,0.116666666666606,0.1,0,0.2,0.4
